id_customer,recency,frequency,monetary
17986,2069,0.0385,193.08
17987,610,0.2231,569.98
17991,275,0.2923,666.20
17992,1962,0.0308,137.21
17998,391,0.0308,43.92
18003,647,0.0769,58.90
18004,238,0.0615,37.55
18010,2457,0.0154,46.66
18017,2146,0.0231,20.95
18018,347,0.0385,42.51
18020,1201,0.0077,28.80
18028,2815,0.0154,83.04
18032,812,0.0709,372.11
18034,810,0.2791,457.36
18038,2487,0.1077,168.32
18039,1240,0.3692,476.08
18042,1229,0.0077,59.99
18044,350,0.1308,482.95
18045,1846,0.1077,202.29
18050,2702,0.0923,73.14
18054,299,0.1615,101.78
18056,2622,0.0077,67.46
18074,2398,0.0615,169.51
18076,533,0.0308,90.66
18080,949,0.1077,319.40
18097,462,0.0385,48.00
18106,540,0.0231,19.38
18118,208,1.1846,1714.88
18123,1701,0.0154,8.12
18131,932,0.0077,13.90
18132,213,0.1538,219.54
18155,2258,0.0385,214.97
18157,401,0.0620,58.07
18162,793,0.7054,732.69
18165,970,0.0233,24.70
18171,494,0.0543,98.69
18173,826,0.1008,186.00
18176,1461,0.0233,68.05
18178,937,0.0310,12.82
18183,819,0.0233,55.58
18187,2754,0.0388,32.65
18188,2444,0.0233,51.82
18197,445,0.0078,14.78
18203,1551,0.0465,82.28
18208,2458,0.0310,247.85
18229,1686,0.0233,32.38
18232,2654,0.0078,49.92
18233,648,0.2403,245.68
18245,562,0.1008,120.50
18249,2679,0.0388,306.40
18253,1183,0.0543,64.18
18261,1021,0.0155,23.93
18266,310,0.0310,21.58
18273,2797,0.0620,194.66
18275,852,0.0078,9.92
18282,1162,0.0233,84.32
18285,2015,0.0233,44.47
18294,2226,0.0078,12.47
18304,367,0.0620,187.09
18307,2414,0.0388,54.34
18312,1941,0.0078,51.00
18315,213,0.0853,198.82
18323,1956,0.1085,207.27
18325,2322,0.0620,139.32
18326,1051,0.2248,246.72
18340,1786,0.0698,119.12
18348,389,0.0233,13.96
18350,467,0.2171,240.63
18354,663,0.0388,196.65
18355,1539,0.0078,29.43
18356,2878,0.0465,56.86
18358,1983,0.3333,390.91
18364,1232,0.0155,14.37
18372,488,0.0155,12.49
18377,1120,0.1085,155.46
18384,1290,0.0620,263.49
18386,1632,0.0543,132.67
18397,129,1.1938,2765.19
18403,1672,0.0630,72.75
18404,2202,0.0547,194.53
18410,2439,0.0156,43.93
18418,2784,0.0233,21.34
18419,1127,0.1163,186.13
18422,2803,0.0078,18.32
18430,2026,0.0078,59.96
18435,2275,0.0233,52.43
18437,208,0.0775,72.67
18439,238,0.0310,70.51
18452,2804,0.0620,103.87
18456,2005,0.0233,88.43
18457,149,0.0388,71.21
18460,2781,0.0233,43.23
18461,2211,0.0853,259.29
18477,1806,0.0078,16.17
18484,1343,0.1860,1033.69
18488,1892,0.0155,119.46
18491,1681,0.0930,162.51
18492,1376,0.0155,10.27
18501,381,0.0078,9.33
18505,268,0.0310,35.17
18506,2818,0.0465,41.79
18510,1119,1.3411,2199.21
18521,1932,0.0155,73.50
18522,2741,0.0078,74.96
18524,442,0.1318,109.15
18537,146,0.0698,95.05
18543,1378,0.0078,24.62
18548,2172,0.0155,87.14
18553,1315,0.0465,52.17
18554,1322,0.1860,539.36
115008,1854,0.0164,11.65
18560,2706,0.0465,41.74
18574,1866,0.2016,260.25
18585,322,0.1085,85.07
18586,2283,0.0155,75.20
18587,307,0.2868,325.64
18588,2601,0.0078,18.69
18589,1937,0.0465,52.54
18594,2261,0.0078,53.72
18605,2590,0.1085,231.24
18620,1863,0.0078,40.02
18622,1402,0.0078,7.20
18627,820,0.0155,6.86
18628,1960,0.0155,38.92
18629,1132,0.0155,21.70
18632,1925,0.1085,155.43
18634,303,0.0078,7.16
18639,1604,0.0465,176.51
18640,167,0.0078,8.99
18643,2439,0.0233,24.58
18644,2011,0.0078,85.00
18645,1277,0.0155,25.72
18646,1935,0.0155,43.50
18647,481,0.0078,11.41
18650,2849,0.0155,12.34
18656,1763,0.1240,183.08
18660,441,0.0775,264.20
18661,2707,0.0310,29.25
18662,2706,0.0078,13.83
18665,811,0.0155,6.89
18682,191,0.3953,1541.76
18687,2660,0.0388,129.62
18694,2377,0.0155,63.26
18695,1816,0.0078,7.23
18700,2693,0.0078,72.67
18702,840,0.1008,221.28
18706,2248,0.0155,61.41
18727,2765,0.0465,76.86
18734,1985,0.0155,102.80
18737,440,0.1395,75.56
18738,1757,0.0078,7.68
18743,2650,0.2558,580.90
18749,506,0.2946,1577.52
18752,263,0.2326,760.43
18754,137,0.1085,264.07
18759,1305,0.0078,8.66
18760,2071,0.1163,412.64
18764,203,0.1008,280.50
18767,2390,0.0155,42.23
18769,555,0.0930,207.58
18770,2451,0.0155,41.66
18788,342,2.3256,2014.61
18793,642,0.0388,29.67
18802,290,1.3643,3365.84
18810,2339,0.0930,186.24
18811,138,0.0233,22.61
18812,1331,0.0930,116.34
18815,289,0.0233,64.52
18817,2631,0.0310,95.36
18824,1003,0.0465,49.92
18826,2655,0.0620,64.38
18837,1623,0.0543,84.21
18845,1859,0.0543,23.12
18856,973,0.0233,61.11
18861,2175,0.0543,197.63
18862,1572,0.0465,241.49
18870,337,0.1163,218.58
18874,857,0.0078,13.60
18878,633,0.6202,870.39
18883,2748,0.0155,32.50
18888,700,0.0465,44.42
18889,283,0.0155,27.09
18890,829,0.0620,96.20
18891,494,0.0155,76.26
18893,2659,0.0310,85.09
18898,450,0.0078,15.02
18902,127,0.1163,75.52
18903,1597,0.0155,54.63
18905,488,0.0078,4.60
18907,893,0.0233,14.09
18924,978,0.0465,50.19
18925,174,0.1473,369.29
18934,2054,0.0155,14.76
18936,1620,2.0388,5063.14
18937,850,0.0155,8.44
18938,2262,0.0155,78.37
18947,511,0.3876,554.48
18959,235,0.0233,15.32
18964,1041,0.0233,129.92
18973,2462,0.0465,273.86
18976,2112,0.0155,52.42
18980,342,0.0233,20.80
18987,2835,0.0388,174.34
18988,1953,0.0078,8.29
18989,1383,0.0078,88.36
18991,2185,0.0155,69.15
18999,2015,0.0078,66.63
19005,390,0.1938,202.45
19011,604,0.0775,498.71
19017,1300,0.0078,7.93
19023,2275,0.1085,134.60
19029,1730,0.0388,111.89
19042,2029,0.3594,1036.64
19044,479,0.0313,29.69
19047,285,0.7500,1516.35
19049,1335,0.1094,279.78
19056,333,0.0859,325.04
19065,383,0.1328,152.03
19067,169,0.0938,313.33
19077,1008,0.1563,842.00
19084,1841,0.0156,20.91
19087,962,0.0703,157.09
19101,2629,0.0391,105.11
19110,2467,0.0234,65.94
19116,2794,0.0078,16.67
19118,1245,0.0234,87.89
19124,599,0.0547,89.39
19125,2283,0.0391,145.86
19126,2259,0.1094,192.53
19127,2293,0.1016,199.90
19130,1241,0.0313,61.54
19137,1942,0.0078,54.13
19151,1535,0.0625,147.30
19152,1866,0.2266,538.17
19158,2666,0.0313,73.21
19159,2456,0.0703,66.72
19160,2640,0.0234,57.41
19164,2076,0.0156,19.95
19171,736,0.0391,79.58
19189,1539,0.0078,19.93
19198,405,0.2422,319.31
19205,1303,0.1953,274.55
19209,2881,0.0234,27.71
19212,1635,0.0156,15.38
19214,1839,0.2266,333.43
19218,111,0.3594,465.81
19222,2400,0.0703,156.52
19229,2677,0.0078,23.20
19241,1658,0.1484,184.60
19244,1899,0.0234,157.64
19246,748,0.0703,203.32
19253,454,0.1875,168.09
19254,2660,0.0078,42.68
19267,119,1.1484,2197.18
19272,2725,0.2188,817.44
19279,2099,0.0078,18.71
19287,1229,0.0234,59.43
19292,2317,0.0156,57.67
19296,379,0.0547,-4.42
19297,2244,0.0313,249.31
19301,2215,0.0234,100.62
19304,2643,0.1172,85.39
19306,839,0.0234,128.57
19307,829,0.6172,1092.72
19310,2060,0.0781,151.95
19318,965,0.0781,64.92
19324,2797,0.0547,36.09
19325,476,0.0391,45.98
19340,2457,0.0078,12.49
19341,1236,0.0391,47.43
19354,1338,0.0391,20.65
19369,2688,0.1641,535.98
19373,2178,0.2500,458.16
19382,750,0.0078,12.49
19399,1084,0.0859,90.07
19403,633,0.0234,10.83
19409,1053,0.0234,44.74
19412,2303,0.0703,156.54
19413,2589,0.0859,84.03
19418,524,0.0859,200.07
19420,1020,0.0859,336.26
19422,146,0.7266,1015.87
19424,164,0.0469,153.96
19426,818,0.3750,766.97
19430,2391,0.0156,399.98
19431,2546,0.0859,114.20
19443,2159,0.0547,180.79
19455,2658,0.0156,49.97
19456,2491,0.0625,163.61
19457,2261,0.0313,179.90
19462,631,0.0469,99.90
19467,814,1.6953,2494.98
19475,1093,0.0313,56.15
19476,1690,0.0625,65.95
19478,886,0.2031,156.27
19490,2677,0.0156,77.25
19500,1002,0.0391,56.19
19502,317,0.5156,540.04
19504,1406,0.0391,35.42
19507,2286,0.0078,44.93
19513,1862,0.0313,26.10
19520,1184,0.0234,38.44
19522,2585,0.0781,151.96
19530,283,0.5938,651.83
19547,754,0.0236,19.98
19549,952,0.0547,143.11
19550,544,0.0551,93.89
19567,1571,0.0313,82.99
19569,482,0.6016,1019.84
19575,487,0.1875,180.30
19576,283,0.0313,35.54
19578,1896,0.0313,53.37
19581,305,0.2188,317.18
19589,2402,0.0313,36.24
19595,962,0.0156,100.39
19596,584,0.0703,133.96
19598,460,0.0625,107.33
19608,847,0.1016,180.84
19623,572,0.0078,20.73
19643,2729,0.0234,166.53
19646,2070,0.0313,22.16
19649,1831,0.0781,127.88
19650,1390,0.0859,135.93
19653,1607,0.0078,13.81
19654,1684,0.1328,194.30
19660,2733,0.0078,26.21
19662,1811,0.0078,-0.26
19664,2391,0.0313,68.14
19670,2791,0.0313,80.27
19671,149,0.3594,530.05
19677,751,0.0234,9.77
19678,344,0.0234,51.62
19681,1714,0.0391,69.41
19684,269,0.6719,960.63
19685,819,0.0391,28.23
19686,2469,0.0156,54.02
19687,634,0.1094,99.25
19693,2084,0.0078,10.46
19704,1081,0.1094,145.76
19714,1866,0.0313,41.57
19723,1757,0.0781,159.77
19728,2666,0.0547,51.26
19736,205,0.3906,334.58
19740,2369,0.0391,166.00
19745,2796,0.0391,86.55
19747,847,0.0156,44.05
19752,1073,0.1172,246.88
19753,2305,0.0156,165.46
19754,1280,0.1016,61.59
19760,1812,0.0078,9.50
19765,443,0.0547,43.28
19769,2145,0.0078,29.50
19776,2693,0.0078,12.01
19786,2239,0.0078,59.19
19788,201,0.0547,87.30
19800,2141,0.0156,24.44
19809,114,0.6250,527.72
19813,1398,0.0391,81.18
19814,241,0.0156,6.37
19816,234,0.0078,6.09
19823,2294,0.0156,26.65
19831,281,0.5469,468.30
19835,2818,0.0313,80.44
19836,2496,0.0078,54.13
19839,2275,0.0078,27.75
19841,229,0.1016,61.90
19842,2426,0.0078,165.00
19844,1825,0.0234,39.93
19846,656,0.0156,51.77
19847,302,0.2891,472.44
19849,1965,0.1719,187.09
19850,1115,0.0234,26.00
19856,417,0.1484,322.12
19862,2482,0.0313,82.31
19864,2488,0.0078,15.71
19868,2234,0.1016,312.84
19873,565,0.0625,66.09
19875,2861,0.0391,50.15
19879,2550,0.1484,297.70
19887,1823,0.0156,323.58
19895,445,0.0781,184.53
19912,2058,0.0156,19.05
19913,2797,0.0078,33.33
19918,111,1.1719,1149.52
19920,1395,0.0078,8.20
19925,2836,0.0156,16.19
19927,326,0.3750,550.75
19929,1686,0.0313,48.08
19938,617,0.0234,16.96
19950,2430,0.0078,72.67
19952,389,0.0938,148.80
19955,234,0.0313,55.26
19956,2870,0.0078,13.92
19969,1791,0.0078,5.99
19972,257,0.0234,16.91
19975,1760,0.0234,14.99
19981,1955,0.0078,150.84
19986,332,0.2734,185.90
19990,2647,0.0313,798.51
19991,2001,0.0078,156.66
19997,157,0.0156,35.33
19999,1665,0.2109,349.62
20001,182,1.9531,3447.27
20008,1770,0.0859,110.10
20017,1682,0.1016,995.63
20019,772,0.0547,118.00
20020,1937,0.1016,658.72
20025,670,0.8828,1297.69
20026,2720,0.0234,51.44
20028,2001,0.0547,197.57
20031,2505,0.0234,76.38
20042,149,0.2734,548.61
20050,1048,0.0234,35.97
20053,1932,0.2422,399.20
20054,2440,0.0156,42.10
20056,1136,0.0078,28.17
20068,140,0.0709,155.04
20069,2141,0.0079,16.66
20070,1698,0.1719,977.64
20073,1730,0.0156,63.14
20077,1433,0.3125,380.05
20091,1089,0.0469,93.30
20094,2501,0.0156,53.47
20095,2794,0.0156,22.32
20096,2027,0.0625,125.68
20097,1152,0.0547,161.06
20100,2020,0.7031,1302.17
20108,756,0.1641,125.08
20110,1185,0.0156,23.70
20113,2305,0.0469,136.12
20118,415,0.1719,401.43
20128,626,0.0391,45.22
20137,2719,0.0078,265.84
20144,1892,0.0703,434.21
20153,2728,0.0313,49.30
20161,2420,0.1563,291.64
20167,2056,0.1563,251.74
20171,2571,0.0234,25.31
20178,1934,0.0394,124.38
20184,2000,0.9843,1955.64
20189,2761,0.0236,42.20
20190,2607,0.0157,19.87
20193,2128,0.0394,235.44
20196,321,0.4961,595.93
20210,545,0.0079,6.36
20211,1691,0.0315,57.10
20212,2312,0.0236,89.21
20222,1063,0.0079,15.88
20225,127,0.1181,182.43
20229,145,0.0079,15.32
20230,669,0.0079,1.98
20232,1964,0.5748,814.12
20234,1632,0.0394,50.36
20244,1173,0.0787,137.47
20252,2690,0.0394,84.09
20256,2754,0.0236,52.76
20257,1262,0.6063,875.38
20258,1384,0.1496,238.39
20267,772,0.0079,5.06
20274,2804,0.0157,6.25
20287,1133,0.0551,40.11
20293,584,0.0079,9.99
20304,1441,0.0472,49.95
20309,316,0.0472,56.26
20311,1848,0.0079,28.13
20322,594,0.0630,217.62
20324,964,0.0157,5.94
20327,1522,0.0236,240.46
20331,574,0.0551,69.90
20333,556,0.0079,27.61
20342,2280,0.0394,188.38
20344,2042,0.1102,193.99
20349,511,0.2362,405.15
20350,421,0.0394,51.00
20352,637,0.1339,89.35
20353,218,0.0157,7.87
20355,2744,0.0079,746.20
20358,355,0.0315,122.29
20360,181,0.1024,135.42
20361,1468,0.2520,419.18
20362,1701,0.1575,594.51
20378,2407,0.0315,71.42
20382,1206,0.0157,86.36
20385,570,0.4409,489.86
20386,1529,0.1181,201.04
20388,203,0.2047,237.04
20394,2236,0.0236,91.82
20396,446,0.0551,152.00
20405,2685,0.0157,56.76
20407,2799,0.0157,26.58
20408,2524,0.0709,355.36
20411,1659,0.0157,26.37
20417,1937,0.0079,111.92
20420,210,0.0079,30.97
20424,966,0.2205,252.25
20426,577,0.0472,136.51
20432,1862,0.2756,475.53
20434,1913,0.1181,588.40
20454,193,0.3543,384.87
20460,2703,0.0472,178.72
20462,2768,0.0472,78.94
20467,1011,0.1339,448.24
20475,1623,0.0157,17.60
20481,1465,0.0630,92.86
20488,2166,0.0630,177.44
20490,2320,0.0157,55.75
20496,2177,0.0315,42.80
20498,532,0.6220,993.76
20500,565,0.1260,83.93
20505,325,0.1969,458.03
20508,2440,0.0157,23.13
20509,665,0.0157,73.74
20515,1787,0.0236,23.48
20522,2125,0.0079,28.42
20528,1860,0.1496,234.04
20533,1183,0.4488,1152.39
20535,2266,0.0315,104.76
20540,381,0.0472,86.74
20556,1883,0.0709,119.23
20567,2408,0.0079,50.00
20579,963,0.1654,228.19
20580,1732,0.3150,331.50
20581,824,0.0472,78.87
20587,1140,0.0079,19.12
20590,977,0.0630,125.54
20592,629,0.0157,16.78
20599,2525,0.0551,237.42
20607,1804,0.0079,23.46
20611,2219,0.0551,548.15
20616,932,0.0787,192.72
20622,1099,0.4488,536.61
20625,1862,0.0945,70.47
20627,506,0.0630,325.98
20632,1371,0.0945,164.62
20636,1495,0.2441,285.26
20639,201,0.5433,505.68
20642,2606,0.0787,126.06
20643,2639,0.0394,15.30
20648,1607,0.0315,15.69
20653,1692,0.1890,612.03
20655,1643,0.0079,6.46
20658,206,0.0709,168.88
20662,814,0.0630,111.96
20674,2672,0.0866,135.32
20675,2280,0.0709,83.99
20677,596,0.0079,21.59
20679,2077,0.1181,322.01
20684,287,0.1890,411.40
20687,303,0.0079,5.39
20689,772,0.1024,414.51
20690,1619,0.0394,86.49
20692,939,0.1181,122.27
20695,2139,0.0079,104.92
20698,2710,0.0315,28.16
20702,605,0.0079,13.98
20716,2738,0.0079,240.00
20730,857,1.0315,1360.09
20733,480,0.0157,73.65
20735,2307,0.0551,235.59
20743,295,0.0709,153.34
20752,2541,0.0236,84.04
20757,1490,0.1024,134.11
20761,327,0.0866,265.79
20763,286,0.4961,531.62
20766,2234,0.0787,270.46
20772,364,0.0157,30.79
20775,146,0.2835,180.37
20779,2096,0.0079,27.71
20783,525,0.0236,32.62
20793,235,0.2913,407.70
20804,166,0.1417,422.36
20805,566,0.3071,529.51
20806,1698,0.0709,144.16
20807,646,0.0709,132.44
20816,128,0.3701,492.15
20817,2202,0.0079,41.66
20831,2795,0.0236,77.15
20833,2296,0.2677,368.82
20836,2342,0.0236,37.55
20844,2063,0.1181,208.19
20860,1096,0.0787,186.33
20868,578,0.0709,59.73
20877,905,0.0236,131.70
20894,2626,0.0394,54.36
20905,412,0.3150,308.68
20906,577,0.0079,11.76
20910,2615,0.0866,202.15
20911,378,0.2047,217.69
20924,2279,0.0079,44.93
20926,1803,0.0315,39.39
20927,474,0.0630,126.69
20928,337,0.4803,619.75
20930,731,0.1890,212.74
20938,362,0.0079,22.52
20942,2742,0.0079,37.43
20956,1102,0.0079,11.05
20960,228,0.1181,77.29
20961,463,0.0394,42.63
20963,1568,0.0079,14.93
20969,1819,0.0315,7.04
20976,755,0.0236,35.41
20979,2276,0.1260,250.63
20981,771,0.0945,99.31
20983,2101,0.0551,62.43
21004,814,0.9213,1225.43
21008,1713,0.0866,120.55
21016,2028,0.0787,142.49
21017,378,0.0236,129.15
21022,824,0.0472,260.72
21026,481,0.0787,208.01
21029,139,0.4409,305.29
21035,952,0.0315,94.29
21047,1252,0.1811,203.33
21051,1254,0.1181,222.22
21054,2344,0.0079,33.75
21057,1795,0.5276,710.50
21060,2313,0.0157,108.32
21067,1952,0.0551,175.33
21070,1127,0.0315,57.93
21082,870,0.0157,24.46
21088,110,0.1496,345.01
21103,1686,0.0236,10.82
21104,2603,0.0236,216.26
21105,1055,0.1024,162.15
21109,770,0.2047,261.52
21112,1912,0.0315,59.50
21118,2023,0.0315,57.79
21120,1328,0.1339,273.70
21121,1541,0.0236,73.00
21124,2641,0.0787,98.54
21129,548,0.0630,175.59
21131,2320,0.0079,20.67
21135,1052,0.0157,27.45
21138,485,0.0394,114.69
21139,212,0.0079,16.70
21146,1615,0.0709,69.08
21149,2641,0.0157,74.84
21152,211,0.6535,632.92
21157,630,1.0000,2051.13
21160,749,0.2677,520.28
21169,388,0.1969,513.82
21172,568,0.0472,42.65
21175,1501,0.2441,254.34
21177,2064,0.0551,95.61
21179,124,0.6850,838.96
21182,264,0.0787,72.84
21184,119,1.0472,1851.26
21201,502,0.1102,132.49
21203,2410,0.0394,452.67
21207,1176,0.1339,295.67
21210,2392,0.0236,173.42
21211,2729,0.0315,49.81
21214,363,0.4094,574.41
21227,1826,0.0157,33.24
21228,949,0.3858,359.19
21240,444,0.0236,73.50
21241,1490,0.0238,27.51
21243,369,0.1360,125.60
21247,1215,0.0160,36.76
21248,181,0.4919,728.05
21251,130,0.1774,416.34
21257,2700,0.0714,74.26
21265,1572,0.0484,75.09
21274,2036,0.0079,48.52
21281,293,0.2126,394.52
21282,2403,0.0394,112.51
21284,580,0.1339,168.34
21286,2806,0.0714,184.54
21287,2483,0.0159,70.80
21288,1911,0.0397,83.10
21292,141,0.1032,156.23
21294,868,0.0079,28.25
21296,579,0.0079,6.02
21298,1627,0.2222,376.41
21299,2664,0.0159,100.78
21303,304,0.8968,2319.88
21306,2052,0.0159,24.06
21312,546,0.0952,119.99
21315,608,0.1667,120.96
21317,440,0.5397,1496.89
21324,485,0.0079,75.83
21330,1495,0.0159,31.87
21334,2418,0.0873,286.31
21339,1322,0.0397,192.65
21341,270,0.1746,816.52
21354,1691,0.0079,8.65
21362,1809,0.2540,502.06
21364,1282,0.0079,22.46
21365,1260,0.0317,62.59
21372,1688,0.0476,50.04
21375,1356,0.1111,462.49
21379,387,0.0873,149.18
21389,2672,0.0159,27.40
21390,222,0.0238,182.11
21398,255,0.2619,345.46
21399,2453,0.0556,102.59
21413,1100,0.1587,265.54
21427,1711,0.0159,4.66
21429,506,0.2222,290.04
21447,2876,0.0317,54.86
21449,228,0.0476,41.88
21457,2471,0.0952,145.08
21466,1341,0.0159,25.90
21472,132,0.1667,382.84
21474,623,0.0079,10.25
21475,1280,0.0159,16.07
21479,610,0.1429,252.39
21482,2779,0.0159,48.26
21483,1951,0.0159,49.84
21484,1906,0.0476,208.88
21490,2413,0.0238,22.87
21496,145,0.0317,49.92
21503,2522,0.0079,54.71
21512,1935,0.0556,210.84
21516,1474,0.0238,27.00
21522,678,0.1349,232.92
21558,296,0.3333,659.55
21561,549,0.0159,29.10
21562,2526,0.0079,16.63
21566,251,0.0238,41.23
21568,2237,0.0159,50.14
21569,1540,0.0240,23.39
21579,2211,0.0079,4.71
21583,393,0.0714,139.33
21595,2638,0.0079,9.94
21597,272,0.1190,164.20
21599,1966,0.0079,62.50
21600,114,1.9444,3102.02
21601,505,0.0635,171.05
21602,2504,0.0317,85.46
21609,2358,0.0079,26.17
21612,230,0.1111,195.19
21617,884,0.0079,11.65
21619,1928,0.0476,214.06
21622,875,0.0714,159.83
21629,1747,0.0079,11.65
21631,443,0.0079,30.88
21633,2825,0.0238,31.90
21636,1714,0.2143,218.66
21641,2693,0.0159,291.66
21652,1500,0.0476,71.43
21655,436,0.1905,389.51
21656,1689,0.0159,23.03
21667,233,0.4206,672.06
21670,629,0.0397,36.40
21672,1471,0.0238,20.93
21681,2266,0.0397,52.05
21688,2703,0.0079,26.33
21689,2372,0.0159,51.67
21693,234,0.0079,9.98
21699,2015,0.0714,68.39
21713,573,0.0159,10.05
21718,441,0.0714,222.19
21724,2765,0.0079,8.45
21726,479,0.0952,124.51
21728,424,0.3413,338.01
21737,1784,0.0952,112.86
21741,2799,0.0238,110.94
21748,659,0.4127,508.37
21758,992,0.0317,63.50
21759,2561,0.1825,378.76
21763,2813,0.0476,103.36
21764,1850,0.0079,17.36
21777,122,0.0556,70.96
21779,1966,0.0159,45.89
21782,564,0.1032,143.05
21795,756,0.1032,170.56
21812,1850,0.1349,238.63
21814,1329,0.0238,11.72
21821,1334,0.3254,427.21
21827,237,0.0635,144.23
21832,2274,0.0079,61.43
21834,2517,0.0556,172.49
21836,443,0.0556,70.74
21838,813,0.1270,202.44
21848,206,0.0556,126.96
21857,837,0.0476,92.77
21863,654,0.6587,1565.74
21864,489,0.5556,553.60
21871,874,0.0159,7.97
21872,2296,0.0079,83.00
21874,177,0.1270,307.67
21875,2676,0.1111,112.52
21889,2082,0.0159,48.50
21890,2786,0.0159,39.09
21891,361,0.1032,60.84
21893,1836,0.4286,1027.46
21907,2527,0.0873,120.07
21908,203,0.1349,144.98
21910,1185,0.0079,7.30
21913,1877,0.0079,20.90
21917,1622,0.0159,48.54
21924,295,0.0476,30.99
21931,2829,0.0079,24.81
21932,305,0.2619,427.94
21939,1561,0.0794,218.51
21947,2488,0.0317,65.73
21953,2072,0.0397,101.20
21954,1119,0.1190,212.44
21961,769,0.7778,1064.72
21964,2512,0.1111,173.49
21977,535,0.0317,53.30
21981,2063,0.1587,416.14
21994,269,0.3810,935.13
22003,934,0.0079,13.63
22012,396,0.1111,111.03
22025,1532,0.0476,47.11
22028,492,0.1111,134.88
22029,224,0.0794,155.56
22038,2124,0.0079,88.47
22041,1954,0.0079,20.21
22045,179,0.9048,1023.59
22058,1021,0.0806,61.09
22065,169,2.6667,6869.92
22066,1807,0.1349,138.08
22067,111,0.0159,37.98
22072,392,0.0397,52.89
22080,354,0.0079,8.00
22095,779,0.0159,40.80
22103,2532,0.0159,49.98
22109,2062,0.0159,51.94
22116,221,0.1905,110.36
22120,1783,0.1032,138.39
22126,1052,0.0079,25.82
22137,2808,0.0079,14.96
22138,1185,0.0317,52.28
22141,439,0.1111,151.05
22145,503,0.0079,26.67
22151,363,0.2222,406.43
22153,2714,0.0397,82.34
22154,2328,0.0238,204.39
22156,340,0.0714,138.14
22167,2669,0.0476,61.26
22169,2796,0.1032,177.66
22171,2785,0.0159,58.66
22180,1841,0.0317,44.41
22182,136,0.1905,303.56
22184,648,0.0079,6.30
22197,1948,0.0476,134.99
22200,2298,0.0873,150.46
22206,759,0.0397,88.08
22213,350,0.0635,188.41
22215,894,0.0714,166.94
22225,2527,0.0635,106.81
22232,1114,0.0556,48.95
22235,551,0.0079,5.53
22238,1131,0.0159,37.07
22242,1400,0.1032,150.17
22243,318,0.1508,226.33
22256,118,0.0079,9.98
22259,1231,0.3968,923.71
22260,137,1.9444,3824.28
22261,441,0.0159,49.84
22276,137,0.1984,290.66
22279,121,0.1032,97.20
22283,893,0.0159,27.41
22286,2032,0.0317,200.14
22289,2823,0.0556,57.47
22291,2052,0.0556,146.52
22294,2745,0.0635,48.56
22308,1239,0.0238,13.57
22309,1455,0.0317,82.43
22312,426,0.0079,16.54
22314,2032,0.0238,99.80
22319,2758,0.0238,65.66
22320,2367,0.0159,15.20
22324,1192,0.1190,141.42
22325,2301,0.0159,108.32
22327,2177,0.1190,263.22
22348,2105,0.0556,125.56
22355,833,0.1111,604.15
22360,1184,0.1667,406.84
22366,272,0.3413,305.86
22367,590,0.0556,63.40
22374,1548,0.1508,338.84
22380,1860,0.0794,133.61
22388,139,0.0317,98.58
22419,149,0.0159,30.03
22420,174,0.2857,206.33
22423,1607,0.0159,26.99
22425,308,0.0238,570.19
22439,2287,0.0640,36.11
22441,132,0.1120,107.88
22443,2671,0.0080,14.99
22459,1843,0.2240,519.39
22465,1559,0.0080,16.66
22467,1473,0.3120,416.59
22479,1529,0.0320,94.03
22491,251,0.1280,287.39
22492,170,0.1840,143.47
22506,1484,0.3600,254.46
22507,2575,0.0480,110.73
22508,1556,0.0080,15.39
22511,118,0.8800,1215.52
22512,2022,0.0160,66.32
22515,495,0.0400,51.83
22518,878,0.1040,187.09
22525,895,0.0800,140.97
22528,1497,0.1920,338.09
22529,1811,0.0080,22.43
22530,1439,0.0400,114.84
22537,238,0.7200,1073.62
22542,2580,0.0320,87.82
22545,494,1.0080,1599.28
22565,1697,0.0080,19.00
22568,1614,0.0560,106.00
22570,194,0.4240,662.01
22573,1518,0.0720,219.50
22574,1656,0.0640,82.21
22588,2592,0.0800,73.99
22603,1534,0.0480,172.87
22604,2823,0.0080,15.79
22605,2321,0.1120,272.37
22606,132,0.0400,33.73
22611,1756,0.0320,14.32
